geo,Name,State,Value,Percent
47139,Polk,Tennessee,80.37255454,NA
47141,Putnam,Tennessee,138.5146128,NA
47143,Rhea,Tennessee,114.683422,NA
47145,Roane,Tennessee,140.546848,NA
47147,Robertson,Tennessee,168.2449991,NA
47149,Rutherford,Tennessee,173.3100382,NA
47151,Scott,Tennessee,122.3479367,NA
47153,Sequatchie,Tennessee,112.5322726,NA
47155,Sevier,Tennessee,193.3432668,NA
47157,Shelby,Tennessee,130.72378,NA
47159,Smith,Tennessee,204.5517736,NA
47161,Stewart,Tennessee,87.41218185,NA
47163,Sullivan,Tennessee,116.6313911,NA
47165,Sumner,Tennessee,135.850291,NA
47167,Tipton,Tennessee,248.7130886,NA
47169,Trousdale,Tennessee,119.1747071,NA
47171,Unicoi,Tennessee,124.3370085,NA
47173,Union,Tennessee,170.0003891,NA
47175,Van Buren,Tennessee,102.8886902,NA
47177,Warren,Tennessee,152.2437495,NA
47179,Washington,Tennessee,130.5347871,NA
47181,Wayne,Tennessee,94.97980204,NA
47183,Weakley,Tennessee,135.3611508,NA
47185,White,Tennessee,55.35658159,NA
47187,Williamson,Tennessee,36.1377122,NA
47189,Wilson,Tennessee,127.6691545,NA
48001,Anderson,Texas,167.6088606,NA
48003,Andrews,Texas,187.9749869,NA
48005,Angelina,Texas,199.1359211,NA
48007,Aransas,Texas,99.57806297,NA
48009,Archer,Texas,165.0630038,NA
48011,Armstrong,Texas,156.0800667,NA
48013,Atascosa,Texas,52.05139057,NA
48015,Austin,Texas,123.3013943,NA
48017,Bailey,Texas,115.4501967,NA
48019,Bandera,Texas,133.2562181,NA
48021,Bastrop,Texas,152.9326066,NA
48023,Baylor,Texas,77.15625382,NA
48025,Bee,Texas,166.4582334,NA
48027,Bell,Texas,256.8370913,NA
48029,Bexar,Texas,153.5400923,NA
48031,Blanco,Texas,121.9224799,NA
48033,Borden,Texas,90.76574164,NA
48035,Bosque,Texas,138.7397114,NA
48037,Bowie,Texas,131.9930387,NA
48039,Brazoria,Texas,148.7195065,NA
48041,Brazos,Texas,94.60974694,NA
48043,Brewster,Texas,146.1201375,NA
48045,Briscoe,Texas,109.7232172,NA
48047,Brooks,Texas,146.8026932,NA
48049,Brown,Texas,78.9657615,NA
48051,Burleson,Texas,130.5047437,NA
48053,Burnet,Texas,102.1861652,NA
48055,Caldwell,Texas,194.2270073,NA
48057,Calhoun,Texas,163.3186862,NA
48059,Callahan,Texas,134.3873778,NA
48061,Cameron,Texas,216.1594212,NA
48063,Camp,Texas,146.417679,NA
48065,Carson,Texas,168.6496068,NA
48067,Cass,Texas,212.7816726,NA
48069,Castro,Texas,155.5605758,NA
48071,Chambers,Texas,158.3184952,NA
48073,Cherokee,Texas,229.2928718,NA
48075,Childress,Texas,196.1886148,NA
48077,Clay,Texas,141.1269816,NA
48079,Cochran,Texas,101.2542397,NA
48081,Coke,Texas,187.9141144,NA
48083,Coleman,Texas,154.4739629,NA
48085,Collin,Texas,38.17854522,NA
48087,Collingsworth,Texas,191.6697633,NA
48089,Colorado,Texas,272.9975391,NA
48091,Comal,Texas,157.0366086,NA
48093,Comanche,Texas,105.1005075,NA
48095,Concho,Texas,272.8161371,NA
48097,Cooke,Texas,199.146761,NA
48099,Coryell,Texas,212.6350073,NA
48101,Cottle,Texas,213.8124151,NA
48103,Crane,Texas,177.2552811,NA
48105,Crockett,Texas,50.77773736,NA
48107,Crosby,Texas,167.4596017,NA
48109,Culberson,Texas,91.6543367,NA
48111,Dallam,Texas,179.8934696,NA
48113,Dallas,Texas,201.628556,NA
48115,Dawson,Texas,126.2915916,NA
48117,Deaf Smith,Texas,120.1036355,NA
48119,Delta,Texas,182.1990379,NA
48121,Denton,Texas,225.3680325,NA
48123,De Witt,Texas,89.40473576,NA
48125,Dickens,Texas,132.1219103,NA
48127,Dimmit,Texas,30.68288151,NA
48129,Donley,Texas,138.803298,NA
48131,Duval,Texas,47.72486139,NA
48133,Eastland,Texas,137.2468267,NA
48135,Ector,Texas,184.4943963,NA
48137,Edwards,Texas,136.6740004,NA
48139,Ellis,Texas,84.01688023,NA
48141,El Paso,Texas,165.5610725,NA
48143,Erath,Texas,90.16823532,NA
48145,Falls,Texas,160.9441753,NA
48147,Fannin,Texas,99.4817259,NA
48149,Fayette,Texas,174.0381277,NA
48151,Fisher,Texas,173.7486188,NA
48153,Floyd,Texas,126.4186306,NA
48155,Foard,Texas,170.8977196,NA
48157,Fort Bend,Texas,93.05027204,NA
48159,Franklin,Texas,127.9653093,NA
48161,Freestone,Texas,143.4269097,NA
48163,Frio,Texas,154.2832874,NA
48165,Gaines,Texas,64.98281573,NA
48167,Galveston,Texas,137.7214748,NA
48169,Garza,Texas,113.9771597,NA
48171,Gillespie,Texas,103.7038393,NA
48173,Glasscock,Texas,170.6015574,NA
48175,Goliad,Texas,194.8688864,NA
48177,Gonzales,Texas,114.4789142,NA
48179,Gray,Texas,137.448214,NA
48181,Grayson,Texas,125.9357268,NA
48183,Gregg,Texas,146.3858758,NA
48185,Grimes,Texas,101.5259704,NA
48187,Guadalupe,Texas,110.701494,NA
48189,Hale,Texas,174.8197351,NA
48191,Hall,Texas,160.9369322,NA
48193,Hamilton,Texas,136.5582052,NA
48195,Hansford,Texas,130.6122261,NA
48197,Hardeman,Texas,211.1986659,NA
48199,Hardin,Texas,198.4368558,NA
48201,Harris,Texas,166.0905777,NA
48203,Harrison,Texas,216.6884239,NA
48205,Hartley,Texas,113.0930959,NA
48207,Haskell,Texas,157.8567155,NA
48209,Hays,Texas,195.5876139,NA
48211,Hemphill,Texas,142.8882584,NA
48213,Henderson,Texas,195.7747025,NA
48215,Hidalgo,Texas,193.6986158,NA
48217,Hill,Texas,47.39029742,NA
48219,Hockley,Texas,110.5004914,NA
48221,Hood,Texas,160.7397083,NA
48223,Hopkins,Texas,122.0290217,NA
48225,Houston,Texas,194.114672,NA
48227,Howard,Texas,148.5655558,NA
48229,Hudspeth,Texas,109.750878,NA
48231,Hunt,Texas,159.3302314,NA
48233,Hutchinson,Texas,149.7221516,NA
48235,Irion,Texas,77.14999162,NA
48237,Jack,Texas,65.99393622,NA
48239,Jackson,Texas,70.49267959,NA
48241,Jasper,Texas,49.34377676,NA
48243,Jeff Davis,Texas,192.9992752,NA
48245,Jefferson,Texas,221.4508648,NA
48247,Jim Hogg,Texas,193.6540056,NA
48249,Jim Wells,Texas,164.0871728,NA
48251,Johnson,Texas,125.0999714,NA
48253,Jones,Texas,2.38728704,NA
48255,Karnes,Texas,88.77472714,NA
48257,Kaufman,Texas,135.2943564,NA
48259,Kendall,Texas,147.4314439,NA
48261,Kenedy,Texas,96.91198264,NA
48263,Kent,Texas,145.535539,NA
48265,Kerr,Texas,34.43806435,NA
48267,Kimble,Texas,172.946423,NA
48269,King,Texas,152.3595811,NA
48271,Kinney,Texas,103.8644645,NA
48273,Kleberg,Texas,134.0582744,NA
48275,Knox,Texas,123.2838097,NA
48277,Lamar,Texas,82.5735041,NA
48279,Lamb,Texas,89.28037135,NA
48281,Lampasas,Texas,218.7775222,NA
48283,La Salle,Texas,105.8943003,NA
48285,Lavaca,Texas,150.5362205,NA
48287,Lee,Texas,243.5225484,NA
48289,Leon,Texas,230.136722,NA
48291,Liberty,Texas,104.8366259,NA
48293,Limestone,Texas,96.45228134,NA
48295,Lipscomb,Texas,205.4065195,NA
48297,Live Oak,Texas,64.09297381,NA
48299,Llano,Texas,287.9191414,NA
48301,Loving,Texas,174.5164969,NA
48303,Lubbock,Texas,239.1416997,NA
48305,Lynn,Texas,24.18477192,NA
48307,McCulloch,Texas,82.63165295,NA
48309,McLennan,Texas,65.22057161,NA
48311,McMullen,Texas,94.52888366,NA
48313,Madison,Texas,180.9285226,NA
48315,Marion,Texas,192.03953,NA
48317,Martin,Texas,55.745989,NA
48319,Mason,Texas,173.2678522,NA
48321,Matagorda,Texas,140.823551,NA
48323,Maverick,Texas,101.7015965,NA
48325,Medina,Texas,165.5959933,NA
48327,Menard,Texas,91.5442221,NA
48329,Midland,Texas,176.8989759,NA
48331,Milam,Texas,168.8130804,NA
48333,Mills,Texas,195.7396433,NA
48335,Mitchell,Texas,182.9086641,NA
48337,Montague,Texas,144.772227,NA
48339,Montgomery,Texas,161.7545329,NA
48341,Moore,Texas,114.2680981,NA
48343,Morris,Texas,141.4579833,NA
48345,Motley,Texas,144.9684181,NA
48347,Nacogdoches,Texas,101.7646499,NA
48349,Navarro,Texas,120.7981693,NA
48351,Newton,Texas,68.81403196,NA
48353,Nolan,Texas,103.9944902,NA
48355,Nueces,Texas,100.5795333,NA
48357,Ochiltree,Texas,77.84393853,NA
48359,Oldham,Texas,97.78769374,NA
48361,Orange,Texas,89.91790847,NA
48363,Palo Pinto,Texas,166.1440627,NA
48365,Panola,Texas,127.9162477,NA
48367,Parker,Texas,80.8841713,NA
48369,Parmer,Texas,249.3678324,NA
48371,Pecos,Texas,105.8988317,NA
48373,Polk,Texas,256.1872116,NA
48375,Potter,Texas,118.7316976,NA
48377,Presidio,Texas,161.1311062,NA
48379,Rains,Texas,99.51719057,NA
48381,Randall,Texas,173.0970321,NA
48383,Reagan,Texas,45.88856265,NA
48385,Real,Texas,172.2605365,NA
48387,Red River,Texas,166.4480293,NA
48389,Reeves,Texas,103.5635414,NA
48391,Refugio,Texas,128.0372829,NA
48393,Roberts,Texas,96.68504155,NA
48395,Robertson,Texas,93.55505661,NA
48397,Rockwall,Texas,113.9836164,NA
48399,Runnels,Texas,238.8200887,NA
48401,Rusk,Texas,181.130218,NA
48403,Sabine,Texas,189.415491,NA
48405,San Augustine,Texas,88.39874561,NA
48407,San Jacinto,Texas,211.5724769,NA
48409,San Patricio,Texas,149.3321177,NA
48411,San Saba,Texas,141.2929517,NA
48413,Schleicher,Texas,163.5166031,NA
48415,Scurry,Texas,85.22367997,NA
48417,Shackelford,Texas,127.9519541,NA
48419,Shelby,Texas,92.29667434,NA
48421,Sherman,Texas,20.51229246,NA
48423,Smith,Texas,137.1203424,NA
48425,Somervell,Texas,33.60221147,NA
48427,Starr,Texas,59.91976203,NA
48429,Stephens,Texas,233.9178273,NA
48431,Sterling,Texas,120.7955866,NA
48433,Stonewall,Texas,144.4652805,NA
48435,Sutton,Texas,222.125636,NA
48437,Swisher,Texas,120.7238059,NA
48439,Tarrant,Texas,171.4159603,NA
48441,Taylor,Texas,132.3344634,NA
48443,Terrell,Texas,168.2351525,NA
48445,Terry,Texas,168.9938013,NA
48447,Throckmorton,Texas,161.7451845,NA
48449,Titus,Texas,124.09755,NA
48451,Tom Green,Texas,91.6254247,NA
48453,Travis,Texas,9.153633892,NA
48455,Trinity,Texas,136.9447424,NA
48457,Tyler,Texas,9.295508609,NA
48459,Upshur,Texas,115.5429526,NA
48461,Upton,Texas,106.6687722,NA
48463,Uvalde,Texas,93.6050658,NA
48465,Val Verde,Texas,167.361909,NA
48467,Van Zandt,Texas,152.6362583,NA
48469,Victoria,Texas,97.61005333,NA
48471,Walker,Texas,70.48586582,NA
48473,Waller,Texas,116.0410159,NA
48475,Ward,Texas,116.6768714,NA
48477,Washington,Texas,235.0129245,NA
48479,Webb,Texas,2.28731085,NA
48481,Wharton,Texas,146.036626,NA
48483,Wheeler,Texas,38.94525533,NA
48485,Wichita,Texas,97.33588381,NA
48487,Wilbarger,Texas,100.1346662,NA
48489,Willacy,Texas,173.0505002,NA
48491,Williamson,Texas,-2.087741926,NA
48493,Wilson,Texas,84.78394413,NA
48495,Winkler,Texas,209.2320196,NA
48497,Wise,Texas,122.9043027,NA
48499,Wood,Texas,103.2481466,NA
48501,Yoakum,Texas,220.0055543,NA
48503,Young,Texas,89.54630557,NA
48505,Zapata,Texas,136.5232583,NA
48507,Zavala,Texas,189.6342417,NA
49001,Beaver,Utah,173.675022,NA
49003,Box Elder,Utah,82.43926049,NA
49005,Cache,Utah,82.4129114,NA
49007,Carbon,Utah,94.89827508,NA
49009,Daggett,Utah,147.326668,NA
49011,Davis,Utah,192.6503679,NA
49013,Duchesne,Utah,123.9239064,NA
49015,Emery,Utah,121.9396224,NA
49017,Garfield,Utah,151.425416,NA
49019,Grand,Utah,168.2422282,NA
49021,Iron,Utah,211.7968056,NA
49023,Juab,Utah,130.4128354,NA
49025,Kane,Utah,102.8174621,NA
49027,Millard,Utah,168.1845317,NA
49029,Morgan,Utah,145.3944359,NA
49031,Piute,Utah,110.8330422,NA
49033,Rich,Utah,146.4467374,NA
49035,Salt Lake,Utah,197.8367969,NA
49037,San Juan,Utah,126.2352379,NA
49039,Sanpete,Utah,161.4102419,NA
49041,Sevier,Utah,107.7963431,NA
49043,Summit,Utah,57.41216549,NA
49045,Tooele,Utah,46.19927594,NA
49047,Uintah,Utah,117.3915292,NA
49049,Utah,Utah,148.0699794,NA
49051,Wasatch,Utah,172.8362522,NA
49053,Washington,Utah,100.7081962,NA
49055,Wayne,Utah,194.508357,NA
49057,Weber,Utah,171.1250529,NA
50001,Addison,Vermont,50.85542579,NA
50003,Bennington,Vermont,158.956924,NA
50005,Caledonia,Vermont,162.1609666,NA
50007,Chittenden,Vermont,169.4524251,NA
50009,Essex,Vermont,154.5964183,NA
50011,Franklin,Vermont,159.6670438,NA
50013,Grand Isle,Vermont,173.1998168,NA
50015,Lamoille,Vermont,73.61982608,NA
50017,Orange,Vermont,99.86774332,NA
50019,Orleans,Vermont,130.6573519,NA
50021,Rutland,Vermont,157.8926008,NA
50023,Washington,Vermont,113.0877866,NA
50025,Windham,Vermont,125.2161173,NA
50027,Windsor,Vermont,102.3764602,NA
51001,Accomack,Virginia,156.4674978,NA
51003,Albemarle,Virginia,183.9361081,NA
51005,Alleghany,Virginia,204.876957,NA
51007,Amelia,Virginia,84.9015611,NA
51009,Amherst,Virginia,229.7104404,NA
51011,Appomattox,Virginia,153.7233624,NA
51013,Arlington,Virginia,19.40757208,NA
51015,Augusta,Virginia,222.359218,NA
51017,Bath,Virginia,62.20720599,NA
51019,Bedford,Virginia,96.82161758,NA
51021,Bland,Virginia,72.19627019,NA
51023,Botetourt,Virginia,154.4390767,NA
51025,Brunswick,Virginia,223.7587989,NA
51027,Buchanan,Virginia,120.1419142,NA
51029,Buckingham,Virginia,162.0035244,NA
51031,Campbell,Virginia,61.46763561,NA
51033,Caroline,Virginia,135.049323,NA
51035,Carroll,Virginia,119.7112856,NA
51036,Charles City,Virginia,153.7848414,NA
51037,Charlotte,Virginia,92.89727757,NA
51041,Chesterfield,Virginia,69.50619679,NA
51043,Clarke,Virginia,272.9857338,NA
51045,Craig,Virginia,126.5983346,NA
51047,Culpeper,Virginia,129.3922621,NA
51049,Cumberland,Virginia,220.9788428,NA
51051,Dickenson,Virginia,73.44092338,NA
51053,Dinwiddie,Virginia,150.7428453,NA
51057,Essex,Virginia,179.2364842,NA
51059,Fairfax,Virginia,194.0010114,NA
51061,Fauquier,Virginia,168.2426064,NA
51063,Floyd,Virginia,80.90860767,NA
51065,Fluvanna,Virginia,163.5435291,NA
51067,Franklin,Virginia,37.19765508,NA
51069,Frederick,Virginia,133.7187475,NA
51071,Giles,Virginia,104.2548479,NA
51073,Gloucester,Virginia,143.769653,NA
51075,Goochland,Virginia,112.711683,NA
51077,Grayson,Virginia,164.1308389,NA
51079,Greene,Virginia,90.29486747,NA
51081,Greensville,Virginia,75.14180946,NA
51083,Halifax,Virginia,183.4504318,NA
51085,Hanover,Virginia,169.6617304,NA
51087,Henrico,Virginia,198.7312829,NA
51089,Henry,Virginia,125.9114371,NA
51091,Highland,Virginia,170.311655,NA
51093,Isle of Wight,Virginia,195.0380789,NA
51095,James City,Virginia,93.32352138,NA
51097,King and Queen,Virginia,202.0409222,NA
51099,King George,Virginia,65.55822491,NA
51101,King William,Virginia,107.8192562,NA
51103,Lancaster,Virginia,109.364286,NA
51105,Lee,Virginia,122.3542012,NA
51107,Loudoun,Virginia,136.2785691,NA
51109,Louisa,Virginia,83.99745317,NA
51111,Lunenburg,Virginia,187.4185689,NA
51113,Madison,Virginia,125.0404085,NA
51115,Mathews,Virginia,191.7583101,NA
51117,Mecklenburg,Virginia,159.303053,NA
51119,Middlesex,Virginia,107.3629454,NA
51121,Montgomery,Virginia,168.829233,NA
51125,Nelson,Virginia,165.769627,NA
51127,New Kent,Virginia,77.26069635,NA
51131,Northampton,Virginia,113.6016253,NA
51133,Northumberland,Virginia,78.07833302,NA
51135,Nottoway,Virginia,111.8332234,NA
51137,Orange,Virginia,135.1874725,NA
51139,Page,Virginia,120.5035691,NA
51141,Patrick,Virginia,138.379912,NA
51143,Pittsylvania,Virginia,214.5785335,NA
51145,Powhatan,Virginia,178.9367646,NA
51147,Prince Edward,Virginia,60.84935034,NA
51149,Prince George,Virginia,69.74137633,NA
51153,Prince William,Virginia,79.12109359,NA
51155,Pulaski,Virginia,169.784512,NA
51157,Rappahannock,Virginia,107.7573415,NA
51159,Richmond,Virginia,46.17441177,NA
51161,Roanoke,Virginia,122.3502205,NA
51163,Rockbridge,Virginia,122.8030912,NA
51165,Rockingham,Virginia,175.9777765,NA
51167,Russell,Virginia,122.7991196,NA
51169,Scott,Virginia,85.61927895,NA
51171,Shenandoah,Virginia,43.13803821,NA
51173,Smyth,Virginia,160.5937792,NA
51175,Southampton,Virginia,132.9951625,NA
51177,Spotsylvania,Virginia,126.2798806,NA
51179,Stafford,Virginia,138.4846763,NA
51181,Surry,Virginia,120.1367498,NA
51183,Sussex,Virginia,163.1129123,NA
51185,Tazewell,Virginia,214.5753121,NA
51187,Warren,Virginia,224.1509145,NA
51191,Washington,Virginia,134.9051641,NA
51193,Westmoreland,Virginia,89.68026504,NA
51195,Wise,Virginia,125.5249593,NA
51197,Wythe,Virginia,263.986466,NA
51199,York,Virginia,104.1933982,NA
51510,Alexandria City,Virginia,146.8644483,NA
51515,Bedford City,Virginia,59.07040616,NA
51520,Bristol City,Virginia,99.3718885,NA
51530,Buena Vista City,Virginia,110.6920724,NA
51540,Charlottesville City,Virginia,195.6055689,NA
51550,Chesapeake City,Virginia,83.34895436,NA
51560,Clifton Forge City,Virginia,221.8409276,NA
51570,Colonial Heights City,Virginia,203.2852739,NA
51580,Covington City,Virginia,138.8514946,NA
51590,Danville City,Virginia,224.2723944,NA
51595,Emporia City,Virginia,111.7857888,NA
51600,Fairfax City,Virginia,37.30877469,NA
51610,Falls Church City,Virginia,92.72638348,NA
51620,Franklin City,Virginia,75.11572644,NA
51630,Fredericksburg City,Virginia,153.9842994,NA
51640,Galax City,Virginia,111.5380393,NA
51650,Hampton City,Virginia,222.9845145,NA
51660,Harrisonburg City,Virginia,208.1018576,NA
51670,Hopewell City,Virginia,223.5251283,NA
51678,Lexington City,Virginia,158.0590426,NA
51680,Lynchburg City,Virginia,163.3484659,NA
51683,Manassas City,Virginia,168.732065,NA
51685,Manassas Park City,Virginia,141.0082888,NA
51690,Martinsville City,Virginia,69.28309389,NA
51700,Newport News City,Virginia,163.5509254,NA
51710,Norfolk City,Virginia,240.4395264,NA
51720,Norton City,Virginia,92.42595523,NA
51730,Petersburg City,Virginia,143.7446918,NA
51735,Poquoson City,Virginia,172.9506323,NA
51740,Portsmouth City,Virginia,211.5260817,NA
51750,Radford,Virginia,133.707024,NA
51760,Richmond City,Virginia,92.66011135,NA
51770,Roanoke City,Virginia,40.92503468,NA
51775,Salem City,Virginia,192.4223181,NA
51780,South Boston City,Virginia,75.81970338,NA
51790,Staunton City,Virginia,146.8506926,NA
51800,Suffolk City,Virginia,154.7334145,NA
51810,Virginia Beach City,Virginia,122.5912935,NA
51820,Waynesboro City,Virginia,86.40296911,NA
51830,Williamsburg City,Virginia,148.929251,NA
51840,Winchester City,Virginia,127.9525895,NA
53001,Adams,Washington,193.0393836,NA
53003,Asotin,Washington,128.0605061,NA
53005,Benton,Washington,116.82187,NA
53007,Chelan,Washington,151.5830664,NA
53009,Clallam,Washington,171.1424931,NA
53011,Clark,Washington,134.9910361,NA
53013,Columbia,Washington,84.78803827,NA
53015,Cowlitz,Washington,77.56696491,NA
53017,Douglas,Washington,73.06911339,NA
53019,Ferry,Washington,134.894404,NA
53021,Franklin,Washington,210.7227232,NA
53023,Garfield,Washington,135.9885358,NA
53025,Grant,Washington,82.52757434,NA
53027,Grays Harbor,Washington,131.6809479,NA
53029,Island,Washington,98.0110791,NA
53031,Jefferson,Washington,171.6356033,NA
53033,King,Washington,163.9263346,NA
53035,Kitsap,Washington,61.61864718,NA
53037,Kittitas,Washington,60.68270679,NA
53039,Klickitat,Washington,113.420776,NA
53041,Lewis,Washington,139.5012977,NA
53043,Lincoln,Washington,93.35672867,NA
53045,Mason,Washington,149.1002999,NA
53047,Okanogan,Washington,81.6956564,NA
53049,Pacific,Washington,176.0331627,NA
53051,Pend Oreille,Washington,96.57779598,NA
53053,Pierce,Washington,159.6064973,NA
53055,San Juan,Washington,154.4202501,NA
53057,Skagit,Washington,34.78943531,NA
53059,Skamania,Washington,176.6540407,NA
53061,Snohomish,Washington,87.72848548,NA
53063,Spokane,Washington,168.8833846,NA
53065,Stevens,Washington,143.7991736,NA
53067,Thurston,Washington,202.0307469,NA
53069,Wahkiakum,Washington,174.7292327,NA
53071,Walla Walla,Washington,146.0373145,NA
53073,Whatcom,Washington,75.84055094,NA
53075,Whitman,Washington,206.8000764,NA
53077,Yakima,Washington,171.2737706,NA
54001,Barbour,West Virginia,106.5107629,NA
54003,Berkeley,West Virginia,143.6252003,NA
54005,Boone,West Virginia,175.1762001,NA
54007,Braxton,West Virginia,121.0838072,NA
54009,Brooke,West Virginia,24.39968854,NA
54011,Cabell,West Virginia,135.6806596,NA
54013,Calhoun,West Virginia,130.7812759,NA
54015,Clay,West Virginia,150.2020263,NA
54017,Doddridge,West Virginia,60.81372471,NA
54019,Fayette,West Virginia,139.5176151,NA
54021,Gilmer,West Virginia,190.9725432,NA
54023,Grant,West Virginia,57.67660145,NA
54025,Greenbrier,West Virginia,115.2642755,NA
54027,Hampshire,West Virginia,37.47646222,NA
54029,Hancock,West Virginia,154.5383284,NA
54031,Hardy,West Virginia,192.1680685,NA
54033,Harrison,West Virginia,189.7427266,NA
54035,Jackson,West Virginia,97.14116388,NA
54037,Jefferson,West Virginia,135.0945687,NA
54039,Kanawha,West Virginia,176.5773111,NA
54041,Lewis,West Virginia,113.5862391,NA
54043,Lincoln,West Virginia,53.23896719,NA
54045,Logan,West Virginia,9.54940672,NA
54047,McDowell,West Virginia,92.33634706,NA
54049,Marion,West Virginia,152.4493644,NA
54051,Marshall,West Virginia,178.1458184,NA
54053,Mason,West Virginia,94.34095156,NA
54055,Mercer,West Virginia,192.0182238,NA
54057,Mineral,West Virginia,136.7948517,NA
54059,Mingo,West Virginia,86.4756032,NA
54061,Monongalia,West Virginia,139.1548413,NA
54063,Monroe,West Virginia,37.00266985,NA
54065,Morgan,West Virginia,130.0958505,NA
54067,Nicholas,West Virginia,181.8154698,NA
54069,Ohio,West Virginia,116.2246473,NA
54071,Pendleton,West Virginia,174.6029583,NA
54073,Pleasants,West Virginia,159.5858252,NA
54075,Pocahontas,West Virginia,159.471564,NA
54077,Preston,West Virginia,140.8941108,NA
54079,Putnam,West Virginia,108.0614646,NA
54081,Raleigh,West Virginia,213.7062109,NA
54083,Randolph,West Virginia,96.29138269,NA
54085,Ritchie,West Virginia,103.6100914,NA
54087,Roane,West Virginia,131.416628,NA
54089,Summers,West Virginia,241.5267152,NA
54091,Taylor,West Virginia,176.0323333,NA
54093,Tucker,West Virginia,136.4274125,NA
54095,Tyler,West Virginia,175.0923911,NA
54097,Upshur,West Virginia,154.2846418,NA
54099,Wayne,West Virginia,155.1325569,NA
54101,Webster,West Virginia,149.7772126,NA
54103,Wetzel,West Virginia,156.6357475,NA
54105,Wirt,West Virginia,167.4350293,NA
54107,Wood,West Virginia,176.4672826,NA
54109,Wyoming,West Virginia,161.8174074,NA
55001,Adams,Wisconsin,192.8164264,NA
55003,Ashland,Wisconsin,224.4763916,NA
55005,Barron,Wisconsin,187.0994529,NA
55007,Bayfield,Wisconsin,138.7550748,NA
55009,Brown,Wisconsin,157.2913699,NA
55011,Buffalo,Wisconsin,103.6119767,NA
55013,Burnett,Wisconsin,20.70659284,NA
55015,Calumet,Wisconsin,148.9843633,NA
55017,Chippewa,Wisconsin,140.7723629,NA
55019,Clark,Wisconsin,118.6954555,NA
55021,Columbia,Wisconsin,293.8668985,NA
55023,Crawford,Wisconsin,195.5333898,NA
55025,Dane,Wisconsin,165.079471,NA
55027,Dodge,Wisconsin,257.7486038,NA
55029,Door,Wisconsin,198.1871176,NA
55031,Douglas,Wisconsin,82.77540244,NA
55033,Dunn,Wisconsin,116.2353706,NA
55035,Eau Claire,Wisconsin,203.6980667,NA
55037,Florence,Wisconsin,224.1450206,NA
55039,Fond Du Lac,Wisconsin,110.5847361,NA
55041,Forest,Wisconsin,92.50740731,NA
55043,Grant,Wisconsin,235.2844161,NA
55045,Green,Wisconsin,204.5510728,NA
55047,Green Lake,Wisconsin,148.1406449,NA
55049,Iowa,Wisconsin,122.2107775,NA
55051,Iron,Wisconsin,35.50724633,NA
55053,Jackson,Wisconsin,172.8014997,NA
55055,Jefferson,Wisconsin,161.3470002,NA
55057,Juneau,Wisconsin,149.1693437,NA
55059,Kenosha,Wisconsin,208.3098809,NA
55061,Kewaunee,Wisconsin,184.2842199,NA
55063,La Crosse,Wisconsin,89.7955087,NA
55065,Lafayette,Wisconsin,112.4669951,NA
55067,Langlade,Wisconsin,107.7166073,NA
55069,Lincoln,Wisconsin,211.4982285,NA
55071,Manitowoc,Wisconsin,112.7643519,NA
55073,Marathon,Wisconsin,107.7736619,NA
55075,Marinette,Wisconsin,116.329357,NA
55077,Marquette,Wisconsin,134.6694436,NA
55078,Menominee,Wisconsin,154.9519399,NA
55079,Milwaukee,Wisconsin,94.78318195,NA
55081,Monroe,Wisconsin,149.4186521,NA
55083,Oconto,Wisconsin,118.0712141,NA
55085,Oneida,Wisconsin,163.782828,NA
55087,Outagamie,Wisconsin,175.1834561,NA
55089,Ozaukee,Wisconsin,177.8543738,NA
55091,Pepin,Wisconsin,134.958896,NA
55093,Pierce,Wisconsin,104.5812737,NA
55095,Polk,Wisconsin,178.0935621,NA
55097,Portage,Wisconsin,121.7335173,NA
55099,Price,Wisconsin,149.3469487,NA
55101,Racine,Wisconsin,140.3461967,NA
55103,Richland,Wisconsin,138.4730159,NA
55105,Rock,Wisconsin,93.04094273,NA
55107,Rusk,Wisconsin,140.1876089,NA
55109,St Croix,Wisconsin,230.9387312,NA
55111,Sauk,Wisconsin,134.8922468,NA
55113,Sawyer,Wisconsin,167.8531904,NA
55115,Shawano,Wisconsin,154.0988522,NA
55117,Sheboygan,Wisconsin,184.5067746,NA
55119,Taylor,Wisconsin,140.3487946,NA
55121,Trempealeau,Wisconsin,238.3168375,NA
55123,Vernon,Wisconsin,111.9538881,NA
55125,Vilas,Wisconsin,162.148342,NA
55127,Walworth,Wisconsin,32.17335553,NA
55129,Washburn,Wisconsin,57.59024679,NA
55131,Washington,Wisconsin,155.5084494,NA
55133,Waukesha,Wisconsin,68.81965243,NA
55135,Waupaca,Wisconsin,125.7153549,NA
55137,Waushara,Wisconsin,149.6164039,NA
55139,Winnebago,Wisconsin,149.9639963,NA
55141,Wood,Wisconsin,131.2547296,NA
56001,Albany,Wyoming,66.18298083,NA
56003,Big Horn,Wyoming,157.5379876,NA
56005,Campbell,Wyoming,177.8203146,NA
56007,Carbon,Wyoming,52.70123876,NA
56009,Converse,Wyoming,120.8894848,NA
56011,Crook,Wyoming,165.8643501,NA
56013,Fremont,Wyoming,124.8835851,NA
56015,Goshen,Wyoming,49.69992986,NA
56017,Hot Springs,Wyoming,52.85321858,NA
56019,Johnson,Wyoming,144.1024708,NA
56021,Laramie,Wyoming,170.6389369,NA
